ID,task,CHOICE,scenario_id,age_idx,edu_idx,income_indiv_idx,dur1,dur2,dur3,fee1,fee2,fee3,exempt1,exempt2,exempt3,fee1_10k,fee2_10k,fee3_10k
248,8,2,67,2,3,0,2,7,24,627000,432000,0,1,1,0,62.7,43.2,0.0
248,9,3,138,2,3,0,7,18,24,1894000,1920000,0,1,1,0,189.4,192.0,0.0
249,0,2,201,1,1,7,1,19,24,1381000,105000,0,1,1,0,138.1,10.5,0.0
249,1,2,236,1,1,7,2,19,24,1340000,89000,0,1,1,0,134.0,8.9,0.0
249,2,3,157,1,1,7,8,20,24,1900000,1672000,0,1,1,0,190.0,167.2,0.0
249,3,3,20,1,1,7,4,5,24,1905000,1972000,0,1,1,0,190.5,197.2,0.0
249,4,3,987,1,1,7,13,12,24,327000,239000,0,1,1,0,32.7,23.9,0.0
249,5,2,720,1,1,7,12,18,24,1102000,144000,0,1,1,0,110.2,14.4,0.0
249,6,2,976,1,1,7,13,13,24,123000,359000,0,1,1,0,12.3,35.9,0.0
249,7,3,644,1,1,7,18,22,24,810000,1008000,0,1,1,0,81.0,100.8,0.0
249,8,1,423,1,1,7,5,20,24,163000,739000,0,1,1,0,16.3,73.9,0.0
249,9,2,591,1,1,7,22,10,24,1135000,330000,0,1,1,0,113.5,33.0,0.0
250,0,2,218,2,3,3,4,23,24,1348000,178000,0,1,1,0,134.8,17.8,0.0
250,1,2,207,2,3,3,4,16,24,682000,286000,0,1,1,0,68.2,28.6,0.0
250,2,3,161,2,3,3,4,16,24,1837000,1593000,0,1,1,0,183.7,159.3,0.0
250,3,2,592,2,3,3,13,11,24,1554000,138000,0,1,1,0,155.4,13.8,0.0
250,4,1,407,2,3,3,2,16,24,450000,1704000,0,1,1,0,45.0,170.4,0.0
250,5,2,361,2,3,3,4,6,24,499000,102000,0,1,1,0,49.9,10.2,0.0
250,6,1,959,2,3,3,18,16,24,378000,431000,0,1,1,0,37.8,43.1,0.0
250,7,2,86,2,3,3,10,10,24,1016000,362000,0,1,1,0,101.6,36.2,0.0
250,8,1,1,2,3,3,11,1,24,733000,1077000,0,1,1,0,73.3,107.7,0.0
250,9,1,640,2,3,3,22,21,24,556000,1495000,0,1,1,0,55.6,149.5,0.0
251,0,2,873,2,1,7,18,11,24,293000,359000,0,1,1,0,29.3,35.9,0.0
251,1,2,954,2,1,7,19,18,24,50000,156000,0,1,1,0,5.0,15.6,0.0
251,2,1,436,2,1,7,6,18,24,352000,1703000,0,1,1,0,35.2,170.3,0.0
251,3,1,526,2,1,7,22,9,24,680000,1256000,0,1,1,0,68.0,125.6,0.0
251,4,2,69,2,1,7,4,8,24,1625000,123000,0,1,1,0,162.5,12.3,0.0
251,5,3,21,2,1,7,11,2,24,1859000,1777000,0,1,1,0,185.9,177.7,0.0
251,6,3,534,2,1,7,17,3,24,1848000,1936000,0,1,1,0,184.8,193.6,0.0
251,7,2,58,2,1,7,2,11,24,1984000,623000,0,1,1,0,198.4,62.3,0.0
251,8,3,11,2,1,7,7,6,24,703000,1221000,0,1,1,0,70.3,122.1,0.0
251,9,3,633,2,1,7,17,17,24,1786000,841000,0,1,1,0,178.6,84.1,0.0
252,0,2,610,1,3,0,18,7,24,1791000,180000,0,1,1,0,179.1,18.0,0.0
252,1,2,74,1,3,0,4,7,24,849000,305000,0,1,1,0,84.9,30.5,0.0
252,2,2,13,1,3,0,9,7,24,762000,665000,0,1,1,0,76.2,66.5,0.0
252,3,2,327,1,3,0,11,5,24,258000,54000,0,1,1,0,25.8,5.4,0.0
252,4,1,296,1,3,0,7,6,24,73000,1492000,0,1,1,0,7.3,149.2,0.0
252,5,3,638,1,3,0,17,13,24,1913000,1374000,0,1,1,0,191.3,137.4,0.0
252,6,3,181,1,3,0,1,18,24,1046000,1187000,0,1,1,0,104.6,118.7,0.0
252,7,3,530,1,3,0,17,1,24,1032000,1249000,0,1,1,0,103.2,124.9,0.0
252,8,1,156,1,3,0,4,19,24,755000,780000,0,1,1,0,75.5,78.0,0.0
252,9,1,529,1,3,0,19,11,24,591000,1311000,0,1,1,0,59.1,131.1,0.0
253,0,2,693,0,3,0,19,17,24,1060000,208000,0,1,1,0,106.0,20.8,0.0
253,1,2,72,0,3,0,9,1,24,705000,392000,0,1,1,0,70.5,39.2,0.0
253,2,2,749,0,3,0,16,14,24,1289000,446000,0,1,1,0,128.9,44.6,0.0
253,3,1,785,0,3,0,15,8,24,315000,1283000,0,1,1,0,31.5,128.3,0.0
253,4,2,750,0,3,0,20,15,24,1493000,495000,0,1,1,0,149.3,49.5,0.0
253,5,1,969,0,3,0,16,18,24,122000,456000,0,1,1,0,12.2,45.6,0.0
253,6,3,635,0,3,0,21,20,24,1205000,1569000,0,1,1,0,120.5,156.9,0.0
253,7,3,611,0,3,0,14,10,24,1187000,428000,0,1,1,0,118.7,42.8,0.0
253,8,1,768,0,3,0,19,2,24,294000,1485000,0,1,1,0,29.4,148.5,0.0
253,9,1,498,0,3,0,4,22,24,243000,349000,0,1,1,0,24.3,34.9,0.0
254,0,1,439,1,3,5,6,21,24,140000,1465000,0,1,1,0,14.0,146.5,0.0
254,1,1,820,1,3,5,18,11,24,147000,357000,0,1,1,0,14.7,35.7,0.0
254,2,2,591,1,3,5,22,10,24,1135000,330000,0,1,1,0,113.5,33.0,0.0
254,3,1,264,1,3,5,10,3,24,71000,1487000,0,1,1,0,7.1,148.7,0.0
254,4,2,807,1,3,5,21,1,24,395000,876000,0,1,1,0,39.5,87.6,0.0
254,5,1,871,1,3,5,20,10,24,343000,411000,0,1,1,0,34.3,41.1,0.0
254,6,1,163,1,3,5,8,23,24,662000,1099000,0,1,1,0,66.2,109.9,0.0
254,7,3,591,1,3,5,22,10,24,1135000,330000,0,1,1,0,113.5,33.0,0.0
254,8,1,905,1,3,5,21,18,24,251000,890000,0,1,1,0,25.1,89.0,0.0
254,9,1,290,1,3,5,1,5,24,198000,1731000,0,1,1,0,19.8,173.1,0.0
255,0,3,675,1,1,4,16,16,24,1174000,1855000,0,1,1,0,117.4,185.5,0.0
255,1,1,59,1,1,4,4,1,24,641000,1193000,0,1,1,0,64.1,119.3,0.0
255,2,2,350,1,1,4,10,11,24,166000,83000,0,1,1,0,16.6,8.3,0.0
255,3,2,65,1,1,4,6,7,24,1388000,295000,0,1,1,0,138.8,29.5,0.0
255,4,2,588,1,1,4,23,6,24,973000,322000,0,1,1,0,97.3,32.2,0.0
255,5,1,925,1,1,4,17,13,24,478000,1421000,0,1,1,0,47.8,142.1,0.0
255,6,3,679,1,1,4,18,14,24,1539000,1107000,0,1,1,0,153.9,110.7,0.0
255,7,3,2,1,1,4,4,3,24,968000,715000,0,1,1,0,96.8,71.5,0.0
255,8,1,848,1,1,4,17,7,24,143000,217000,0,1,1,0,14.3,21.7,0.0
255,9,1,989,1,1,4,21,17,24,271000,336000,0,1,1,0,27.1,33.6,0.0
256,0,1,185,2,4,1,1,15,24,1234000,1863000,0,1,1,0,123.4,186.3,0.0
256,1,1,377,2,4,1,7,2,24,326000,441000,0,1,1,0,32.6,44.1,0.0
256,2,1,337,2,4,1,7,4,24,142000,119000,0,1,1,0,14.2,11.9,0.0
256,3,2,623,2,4,1,17,5,24,1660000,89000,0,1,1,0,166.0,8.9,0.0
256,4,2,39,2,4,1,5,6,24,1844000,734000,0,1,1,0,184.4,73.4,0.0
256,5,1,793,2,4,1,14,4,24,176000,1800000,0,1,1,0,17.6,180.0,0.0
256,6,1,385,2,4,1,8,13,24,89000,1176000,0,1,1,0,8.9,117.6,0.0
256,7,1,321,2,4,1,3,8,24,89000,231000,0,1,1,0,8.9,23.1,0.0
256,8,2,737,2,4,1,18,15,24,1421000,333000,0,1,1,0,142.1,33.3,0.0
256,9,2,245,2,4,1,4,15,24,1812000,189000,0,1,1,0,181.2,18.9,0.0
257,0,1,401,1,3,3,2,17,24,265000,1895000,0,1,1,0,26.5,189.5,0.0
257,1,2,86,1,3,3,10,10,24,1016000,362000,0,1,1,0,101.6,36.2,0.0
257,2,1,411,1,3,3,5,14,24,65000,1073000,0,1,1,0,6.5,107.3,0.0
257,3,2,119,1,3,3,2,1,24,1302000,297000,0,1,1,0,130.2,29.7,0.0
257,4,2,725,1,3,3,17,14,24,749000,332000,0,1,1,0,74.9,33.2,0.0
257,5,3,224,1,3,3,6,23,24,751000,331000,0,1,1,0,75.1,33.1,0.0
257,6,2,619,1,3,3,20,2,24,517000,276000,0,1,1,0,51.7,27.6,0.0
257,7,2,237,1,3,3,10,22,24,1820000,78000,0,1,1,0,182.0,7.8,0.0
257,8,3,159,1,3,3,9,20,24,1395000,1435000,0,1,1,0,139.5,143.5,0.0
257,9,1,287,1,3,3,7,10,24,150000,1566000,0,1,1,0,15.0,156.6,0.0
258,0,2,204,1,4,3,3,22,24,1594000,192000,0,1,1,0,159.4,19.2,0.0
258,1,2,57,1,4,3,4,4,24,1734000,515000,0,1,1,0,173.4,51.5,0.0
258,2,1,338,1,4,3,9,9,24,242000,313000,0,1,1,0,24.2,31.3,0.0
258,3,2,967,1,4,3,15,13,24,251000,433000,0,1,1,0,25.1,43.3,0.0
258,4,1,937,1,4,3,14,17,24,423000,1019000,0,1,1,0,42.3,101.9,0.0
258,5,1,913,1,4,3,22,18,24,308000,1989000,0,1,1,0,30.8,198.9,0.0
258,6,2,841,1,4,3,23,8,24,378000,361000,0,1,1,0,37.8,36.1,0.0
258,7,1,456,1,4,3,8,16,24,381000,468000,0,1,1,0,38.1,46.8,0.0
258,8,1,414,1,4,3,7,14,24,86000,1828000,0,1,1,0,8.6,182.8,0.0
258,9,2,9,1,4,3,7,5,24,1214000,826000,0,1,1,0,121.4,82.6,0.0
259,0,2,570,1,3,1,22,11,24,1170000,232000,0,1,1,0,117.0,23.2,0.0
259,1,3,554,1,3,1,22,7,24,1837000,1262000,0,1,1,0,183.7,126.2,0.0
259,2,2,608,1,3,1,13,8,24,1061000,180000,0,1,1,0,106.1,18.0,0.0
259,3,2,361,1,3,1,4,6,24,499000,102000,0,1,1,0,49.9,10.2,0.0
259,4,3,168,1,3,1,6,19,24,1638000,1372000,0,1,1,0,163.8,137.2,0.0
259,5,1,501,1,3,1,3,15,24,478000,470000,0,1,1,0,47.8,47.0,0.0
259,6,2,576,1,3,1,19,6,24,555000,340000,0,1,1,0,55.5,34.0,0.0
259,7,3,1,1,3,1,11,1,24,733000,1077000,0,1,1,0,73.3,107.7,0.0
259,8,1,258,1,3,1,5,7,24,417000,1071000,0,1,1,0,41.7,107.1,0.0
259,9,2,250,1,3,1,4,23,24,1104000,198000,0,1,1,0,110.4,19.8,0.0
260,0,1,431,1,1,3,7,14,24,142000,1297000,0,1,1,0,14.2,129.7,0.0
260,1,1,346,1,1,3,6,11,24,403000,187000,0,1,1,0,40.3,18.7,0.0
260,2,3,156,1,1,3,4,19,24,755000,780000,0,1,1,0,75.5,78.0,0.0
260,3,2,575,1,1,3,15,4,24,791000,464000,0,1,1,0,79.1,46.4,0.0
260,4,2,962,1,1,3,12,19,24,162000,91000,0,1,1,0,16.2,9.1,0.0
260,5,1,797,1,1,3,15,11,24,207000,669000,0,1,1,0,20.7,66.9,0.0
260,6,2,622,1,1,3,12,9,24,1696000,152000,0,1,1,0,169.6,15.2,0.0
260,7,2,600,1,1,3,16,4,24,1513000,472000,0,1,1,0,151.3,47.2,0.0
260,8,2,583,1,1,3,19,9,24,1926000,231000,0,1,1,0,192.6,23.1,0.0
260,9,3,635,1,1,3,21,20,24,1205000,1569000,0,1,1,0,120.5,156.9,0.0
261,0,1,644,1,4,1,18,22,24,810000,1008000,0,1,1,0,81.0,100.8,0.0
261,1,3,535,1,4,1,19,8,24,1958000,1825000,0,1,1,0,195.8,182.5,0.0
261,2,2,214,1,4,1,2,23,24,1006000,263000,0,1,1,0,100.6,26.3,0.0
261,3,1,795,1,4,1,18,6,24,91000,1352000,0,1,1,0,9.1,135.2,0.0
261,4,2,113,1,4,1,4,4,24,1930000,400000,0,1,1,0,193.0,40.0,0.0
261,5,1,292,1,4,1,8,8,24,332000,1224000,0,1,1,0,33.2,122.4,0.0
261,6,2,589,1,4,1,16,5,24,665000,153000,0,1,1,0,66.5,15.3,0.0
261,7,1,787,1,4,1,21,11,24,303000,1523000,0,1,1,0,30.3,152.3,0.0
261,8,2,200,1,4,1,2,22,24,1561000,229000,0,1,1,0,156.1,22.9,0.0
261,9,3,549,1,4,1,22,5,24,1120000,1435000,0,1,1,0,112.0,143.5,0.0
262,0,2,121,2,1,2,5,4,24,977000,62000,0,1,1,0,97.7,6.2,0.0
262,1,1,336,2,1,2,3,5,24,97000,221000,0,1,1,0,9.7,22.1,0.0
262,2,2,78,2,1,2,9,8,24,1888000,131000,0,1,1,0,188.8,13.1,0.0
262,3,1,374,2,1,2,3,6,24,58000,464000,0,1,1,0,5.8,46.4,0.0
262,4,2,583,2,1,2,19,9,24,1926000,231000,0,1,1,0,192.6,23.1,0.0
262,5,1,337,2,1,2,7,4,24,142000,119000,0,1,1,0,14.2,11.9,0.0
262,6,1,419,2,1,2,2,14,24,78000,830000,0,1,1,0,7.8,83.0,0.0
262,7,1,282,2,1,2,9,2,24,264000,971000,0,1,1,0,26.4,97.1,0.0
262,8,3,509,2,1,2,18,6,24,1553000,994000,0,1,1,0,155.3,99.4,0.0
262,9,2,815,2,1,2,18,2,24,172000,229000,0,1,1,0,17.2,22.9,0.0
263,0,2,730,1,3,1,15,19,24,1019000,231000,0,1,1,0,101.9,23.1,0.0
263,1,3,166,1,3,1,4,23,24,1303000,820000,0,1,1,0,130.3,82.0,0.0
263,2,3,702,1,3,1,21,18,24,1284000,418000,0,1,1,0,128.4,41.8,0.0
263,3,1,304,1,3,1,7,2,24,391000,1189000,0,1,1,0,39.1,118.9,0.0
263,4,2,79,1,3,1,4,4,24,1122000,81000,0,1,1,0,112.2,8.1,0.0
263,5,3,510,1,3,1,18,6,24,671000,971000,0,1,1,0,67.1,97.1,0.0
263,6,1,485,1,3,1,4,19,24,229000,151000,0,1,1,0,22.9,15.1,0.0
263,7,1,266,1,3,1,3,7,24,357000,1831000,0,1,1,0,35.7,183.1,0.0
263,8,1,1,1,3,1,11,1,24,733000,1077000,0,1,1,0,73.3,107.7,0.0
263,9,3,130,1,3,1,4,12,24,1034000,1986000,0,1,1,0,103.4,198.6,0.0
264,0,1,536,2,1,7,14,2,24,783000,1460000,0,1,1,0,78.3,146.0,0.0
264,1,1,942,2,1,7,20,16,24,443000,414000,0,1,1,0,44.3,41.4,0.0
264,2,1,340,2,1,7,8,5,24,473000,441000,0,1,1,0,47.3,44.1,0.0
264,3,3,624,2,1,7,18,8,24,1558000,451000,0,1,1,0,155.8,45.1,0.0
264,4,3,36,2,1,7,7,10,24,1300000,1482000,0,1,1,0,130.0,148.2,0.0
264,5,2,706,2,1,7,20,17,24,1976000,91000,0,1,1,0,197.6,9.1,0.0
264,6,3,660,2,1,7,23,16,24,1073000,756000,0,1,1,0,107.3,75.6,0.0
264,7,3,14,2,1,7,9,11,24,1115000,1797000,0,1,1,0,111.5,179.7,0.0
264,8,2,455,2,1,7,3,13,24,281000,296000,0,1,1,0,28.1,29.6,0.0
264,9,1,71,2,1,7,4,8,24,658000,474000,0,1,1,0,65.8,47.4,0.0
265,0,2,376,2,4,1,3,1,24,189000,116000,0,1,1,0,18.9,11.6,0.0
265,1,2,801,2,4,1,12,3,24,418000,673000,0,1,1,0,41.8,67.3,0.0
265,2,1,378,2,4,1,2,8,24,300000,458000,0,1,1,0,30.0,45.8,0.0
265,3,3,516,2,4,1,16,3,24,952000,1651000,0,1,1,0,95.2,165.1,0.0
265,4,1,895,2,4,1,13,22,24,188000,1527000,0,1,1,0,18.8,152.7,0.0
265,5,2,830,2,4,1,18,1,24,104000,97000,0,1,1,0,10.4,9.7,0.0
265,6,2,116,2,4,1,3,1,24,1365000,144000,0,1,1,0,136.5,14.4,0.0
265,7,2,869,2,4,1,18,1,24,106000,102000,0,1,1,0,10.6,10.2,0.0
265,8,1,764,2,4,1,15,4,24,258000,1658000,0,1,1,0,25.8,165.8,0.0
265,9,3,772,2,4,1,20,10,24,356000,1376000,0,1,1,0,35.6,137.6,0.0
266,0,1,438,3,2,1,5,18,24,110000,544000,0,1,1,0,11.0,54.4,0.0
266,1,1,298,3,2,1,3,1,24,310000,765000,0,1,1,0,31.0,76.5,0.0
266,2,1,289,3,2,1,6,9,24,463000,1060000,0,1,1,0,46.3,106.0,0.0
266,3,1,451,3,2,1,11,19,24,309000,446000,0,1,1,0,30.9,44.6,0.0
266,4,2,232,3,2,1,3,19,24,1838000,104000,0,1,1,0,183.8,10.4,0.0
266,5,1,303,3,2,1,5,10,24,228000,1953000,0,1,1,0,22.8,195.3,0.0
266,6,1,491,3,2,1,3,14,24,135000,486000,0,1,1,0,13.5,48.6,0.0
266,7,1,484,3,2,1,1,16,24,240000,145000,0,1,1,0,24.0,14.5,0.0
266,8,2,956,3,2,1,14,13,24,194000,393000,0,1,1,0,19.4,39.3,0.0
266,9,3,47,3,2,1,5,1,24,1002000,1005000,0,1,1,0,100.2,100.5,0.0
267,0,2,724,0,1,2,22,14,24,1631000,393000,0,1,1,0,163.1,39.3,0.0
267,1,1,676,0,1,2,12,22,24,688000,1704000,0,1,1,0,68.8,170.4,0.0
267,2,1,290,0,1,2,1,5,24,198000,1731000,0,1,1,0,19.8,173.1,0.0
267,3,2,488,0,1,2,9,23,24,488000,326000,0,1,1,0,48.8,32.6,0.0
267,4,3,510,0,1,2,18,6,24,671000,971000,0,1,1,0,67.1,97.1,0.0
267,5,1,540,0,1,2,16,11,24,577000,901000,0,1,1,0,57.7,90.1,0.0
267,6,1,403,0,1,2,10,17,24,214000,717000,0,1,1,0,21.4,71.7,0.0
267,7,1,504,0,1,2,2,20,24,423000,496000,0,1,1,0,42.3,49.6,0.0
267,8,3,521,0,1,2,13,10,24,1548000,1624000,0,1,1,0,154.8,162.4,0.0
267,9,2,733,0,1,2,21,15,24,533000,158000,0,1,1,0,53.3,15.8,0.0
268,0,1,988,0,1,2,17,18,24,119000,490000,0,1,1,0,11.9,49.0,0.0
268,1,2,349,0,1,2,1,9,24,375000,222000,0,1,1,0,37.5,22.2,0.0
268,2,1,788,0,1,2,12,9,24,53000,1657000,0,1,1,0,5.3,165.7,0.0
268,3,1,1,0,1,2,11,1,24,733000,1077000,0,1,1,0,73.3,107.7,0.0
268,4,1,897,0,1,2,18,18,24,371000,1731000,0,1,1,0,37.1,173.1,0.0
268,5,1,770,0,1,2,18,10,24,74000,964000,0,1,1,0,7.4,96.4,0.0
268,6,1,991,0,1,2,13,21,24,59000,85000,0,1,1,0,5.9,8.5,0.0
268,7,1,259,0,1,2,9,8,24,333000,1418000,0,1,1,0,33.3,141.8,0.0
268,8,1,279,0,1,2,8,8,24,416000,755000,0,1,1,0,41.6,75.5,0.0
268,9,2,563,0,1,2,22,4,24,1084000,738000,0,1,1,0,108.4,73.8,0.0
269,0,1,448,2,3,4,2,16,24,127000,153000,0,1,1,0,12.7,15.3,0.0
269,1,2,725,2,3,4,17,14,24,749000,332000,0,1,1,0,74.9,33.2,0.0
269,2,1,423,2,3,4,5,20,24,163000,739000,0,1,1,0,16.3,73.9,0.0
269,3,1,335,2,3,4,8,10,24,67000,241000,0,1,1,0,6.7,24.1,0.0
269,4,2,710,2,3,4,20,13,24,1427000,407000,0,1,1,0,142.7,40.7,0.0
269,5,1,402,2,3,4,7,12,24,428000,1103000,0,1,1,0,42.8,110.3,0.0
269,6,2,979,2,3,4,16,13,24,388000,180000,0,1,1,0,38.8,18.0,0.0
269,7,3,48,2,3,4,10,2,24,665000,1519000,0,1,1,0,66.5,151.9,0.0
269,8,1,898,2,3,4,13,17,24,232000,1460000,0,1,1,0,23.2,146.0,0.0
269,9,2,316,2,3,4,7,11,24,375000,176000,0,1,1,0,37.5,17.6,0.0
270,0,3,23,3,4,0,3,7,24,1469000,1066000,0,1,1,0,146.9,106.6,0.0
270,1,2,244,3,4,0,1,23,24,1778000,102000,0,1,1,0,177.8,10.2,0.0
270,2,2,718,3,4,0,18,23,24,1223000,83000,0,1,1,0,122.3,8.3,0.0
270,3,2,697,3,4,0,16,18,24,835000,410000,0,1,1,0,83.5,41.0,0.0
270,4,3,129,3,4,0,9,18,24,743000,1709000,0,1,1,0,74.3,170.9,0.0
270,5,1,470,3,4,0,3,17,24,241000,198000,0,1,1,0,24.1,19.8,0.0
270,6,2,603,3,4,0,19,8,24,1372000,294000,0,1,1,0,137.2,29.4,0.0
270,7,2,200,3,4,0,2,22,24,1561000,229000,0,1,1,0,156.1,22.9,0.0
270,8,3,60,3,4,0,2,4,24,1578000,1084000,0,1,1,0,157.8,108.4,0.0
270,9,1,755,3,4,0,17,2,24,389000,1443000,0,1,1,0,38.9,144.3,0.0
271,0,2,206,2,5,1,7,16,24,1743000,219000,0,1,1,0,174.3,21.9,0.0
271,1,2,573,2,5,1,23,11,24,1968000,141000,0,1,1,0,196.8,14.1,0.0
271,2,2,212,2,5,1,5,23,24,1750000,195000,0,1,1,0,175.0,19.5,0.0
271,3,2,704,2,5,1,22,15,24,958000,407000,0,1,1,0,95.8,40.7,0.0
271,4,2,80,2,5,1,10,1,24,1637000,442000,0,1,1,0,163.7,44.2,0.0
271,5,2,849,2,5,1,16,11,24,435000,307000,0,1,1,0,43.5,30.7,0.0
271,6,2,874,2,5,1,23,3,24,312000,231000,0,1,1,0,31.2,23.1,0.0
271,7,2,224,2,5,1,6,23,24,751000,331000,0,1,1,0,75.1,33.1,0.0
271,8,3,188,2,5,1,3,14,24,1000000,1493000,0,1,1,0,100.0,149.3,0.0
271,9,3,889,2,5,1,23,15,24,372000,1443000,0,1,1,0,37.2,144.3,0.0
272,0,1,269,2,4,1,2,3,24,500000,1192000,0,1,1,0,50.0,119.2,0.0
272,1,2,717,2,4,1,15,13,24,1713000,74000,0,1,1,0,171.3,7.4,0.0
272,2,1,469,2,4,1,8,20,24,325000,370000,0,1,1,0,32.5,37.0,0.0
272,3,3,545,2,4,1,19,9,24,1270000,1059000,0,1,1,0,127.0,105.9,0.0
272,4,2,862,2,4,1,18,1,24,335000,465000,0,1,1,0,33.5,46.5,0.0
272,5,2,743,2,4,1,18,16,24,1130000,82000,0,1,1,0,113.0,8.2,0.0
272,6,1,434,2,4,1,2,23,24,258000,589000,0,1,1,0,25.8,58.9,0.0
272,7,2,824,2,4,1,18,11,24,423000,131000,0,1,1,0,42.3,13.1,0.0
272,8,2,364,2,4,1,4,8,24,114000,98000,0,1,1,0,11.4,9.8,0.0
272,9,1,436,2,4,1,6,18,24,352000,1703000,0,1,1,0,35.2,170.3,0.0
273,0,1,372,2,3,2,3,5,24,333000,469000,0,1,1,0,33.3,46.9,0.0
273,1,1,256,2,3,2,5,10,24,362000,1105000,0,1,1,0,36.2,110.5,0.0
273,2,1,420,2,3,2,10,22,24,76000,671000,0,1,1,0,7.6,67.1,0.0
273,3,1,764,2,3,2,15,4,24,258000,1658000,0,1,1,0,25.8,165.8,0.0
273,4,1,857,2,3,2,19,11,24,123000,209000,0,1,1,0,12.3,20.9,0.0
273,5,1,934,2,3,2,20,13,24,406000,784000,0,1,1,0,40.6,78.4,0.0
273,6,2,609,2,3,2,14,1,24,703000,202000,0,1,1,0,70.3,20.2,0.0
273,7,1,901,2,3,2,22,17,24,120000,747000,0,1,1,0,12.0,74.7,0.0
273,8,3,130,2,3,2,4,12,24,1034000,1986000,0,1,1,0,103.4,198.6,0.0
273,9,2,201,2,3,2,1,19,24,1381000,105000,0,1,1,0,138.1,10.5,0.0
274,0,2,607,1,3,1,13,4,24,1169000,295000,0,1,1,0,116.9,29.5,0.0
274,1,1,966,1,3,1,23,19,24,119000,87000,0,1,1,0,11.9,8.7,0.0
274,2,3,51,1,3,1,5,10,24,1607000,1387000,0,1,1,0,160.7,138.7,0.0
274,3,1,424,1,3,1,6,13,24,275000,1094000,0,1,1,0,27.5,109.4,0.0
274,4,1,911,1,3,1,14,18,24,152000,1678000,0,1,1,0,15.2,167.8,0.0
274,5,3,611,1,3,1,14,10,24,1187000,428000,0,1,1,0,118.7,42.8,0.0
274,6,2,220,1,3,1,8,20,24,1661000,230000,0,1,1,0,166.1,23.0,0.0
274,7,3,231,1,3,1,1,16,24,1660000,416000,0,1,1,0,166.0,41.6,0.0
274,8,1,304,1,3,1,7,2,24,391000,1189000,0,1,1,0,39.1,118.9,0.0
274,9,2,619,1,3,1,20,2,24,517000,276000,0,1,1,0,51.7,27.6,0.0
275,0,1,291,2,4,4,10,8,24,396000,812000,0,1,1,0,39.6,81.2,0.0
275,1,2,198,2,4,4,2,12,24,1687000,232000,0,1,1,0,168.7,23.2,0.0
275,2,1,932,2,4,4,20,17,24,138000,1977000,0,1,1,0,13.8,197.7,0.0
275,3,2,974,2,4,4,23,18,24,129000,373000,0,1,1,0,12.9,37.3,0.0
275,4,1,945,2,4,4,23,22,24,290000,398000,0,1,1,0,29.0,39.8,0.0
275,5,2,200,2,4,4,2,22,24,1561000,229000,0,1,1,0,156.1,22.9,0.0
275,6,1,275,2,4,4,7,4,24,78000,1587000,0,1,1,0,7.8,158.7,0.0
275,7,1,398,2,4,4,2,13,24,276000,1281000,0,1,1,0,27.6,128.1,0.0
275,8,1,263,2,4,4,10,11,24,61000,1065000,0,1,1,0,6.1,106.5,0.0
275,9,3,52,2,4,4,4,4,24,1631000,1995000,0,1,1,0,163.1,199.5,0.0
276,0,2,697,4,3,1,16,18,24,835000,410000,0,1,1,0,83.5,41.0,0.0
276,1,1,451,4,3,1,11,19,24,309000,446000,0,1,1,0,30.9,44.6,0.0
276,2,1,804,4,3,1,12,4,24,170000,1952000,0,1,1,0,17.0,195.2,0.0
276,3,3,661,4,3,1,21,20,24,1919000,1296000,0,1,1,0,191.9,129.6,0.0
276,4,1,516,4,3,1,16,3,24,952000,1651000,0,1,1,0,95.2,165.1,0.0
276,5,1,757,4,3,1,12,7,24,191000,1913000,0,1,1,0,19.1,191.3,0.0
276,6,2,221,4,3,1,7,17,24,1654000,234000,0,1,1,0,165.4,23.4,0.0
276,7,3,163,4,3,1,8,23,24,662000,1099000,0,1,1,0,66.2,109.9,0.0
276,8,1,454,4,3,1,10,22,24,219000,216000,0,1,1,0,21.9,21.6,0.0
276,9,2,953,4,3,1,13,14,24,500000,281000,0,1,1,0,50.0,28.1,0.0
277,0,2,693,4,3,0,19,17,24,1060000,208000,0,1,1,0,106.0,20.8,0.0
277,1,1,510,4,3,0,18,6,24,671000,971000,0,1,1,0,67.1,97.1,0.0
277,2,3,170,4,3,0,10,12,24,1959000,1707000,0,1,1,0,195.9,170.7,0.0
277,3,3,690,4,3,0,18,13,24,1904000,888000,0,1,1,0,190.4,88.8,0.0
277,4,1,928,4,3,0,23,22,24,370000,1398000,0,1,1,0,37.0,139.8,0.0
277,5,1,773,4,3,0,16,4,24,130000,1192000,0,1,1,0,13.0,119.2,0.0
277,6,2,678,4,3,0,14,14,24,1376000,576000,0,1,1,0,137.6,57.6,0.0
277,7,1,925,4,3,0,17,13,24,478000,1421000,0,1,1,0,47.8,142.1,0.0
277,8,3,556,4,3,0,14,11,24,1774000,1419000,0,1,1,0,177.4,141.9,0.0
277,9,2,74,4,3,0,4,7,24,849000,305000,0,1,1,0,84.9,30.5,0.0
278,0,2,723,2,3,0,18,13,24,1288000,408000,0,1,1,0,128.8,40.8,0.0
278,1,2,832,2,3,0,21,6,24,461000,252000,0,1,1,0,46.1,25.2,0.0
278,2,3,657,2,3,0,15,16,24,1124000,1978000,0,1,1,0,112.4,197.8,0.0
278,3,1,818,2,3,0,22,8,24,193000,307000,0,1,1,0,19.3,30.7,0.0
278,4,2,874,2,3,0,23,3,24,312000,231000,0,1,1,0,31.2,23.1,0.0
